sequence,seedId,name,normalizedName,mealCategory,mealTypeSuggested,countryOfOriginSuggested,discovery,studentAthleteTarget,mealPrepCandidate,imageSearchQuery,assetMainFile,assetCardFile,imageStatus
2299,REC-CAND-2299,Chocolate Cottage Cheese Cups,chocolate cottage cheese cups,Snack,Snack,Greece,False,False,False,Chocolate Cottage Cheese Cups recipe,assets/image.avif,,not-included-see-readme
2300,REC-CAND-2300,Apple Cinnamon Protein Balls,apple cinnamon protein balls,Snack,Snack,Italy,False,False,False,Apple Cinnamon Protein Balls recipe,assets/image.avif,,not-included-see-readme
2301,REC-CAND-2301,Coconut Trail Mix,coconut trail mix,Snack,Snack,Greece,False,False,False,Coconut Trail Mix recipe,assets/image.avif,,not-included-see-readme
2302,REC-CAND-2302,Coconut Apple Bites,coconut apple bites,Snack,Snack,Jamaica,False,False,False,Coconut Apple Bites recipe,assets/image.avif,,not-included-see-readme
2303,REC-CAND-2303,Peanut Butter Energy Bites,peanut butter energy bites,Snack,Snack,France,False,False,False,Peanut Butter Energy Bites recipe,assets/image.avif,,not-included-see-readme
2304,REC-CAND-2304,Peanut Butter Trail Mix,peanut butter trail mix,Snack,Snack,Uzbekistan,True,False,False,Peanut Butter Trail Mix recipe,assets/image.avif,,not-included-see-readme
2305,REC-CAND-2305,Chocolate Banana Bites,chocolate banana bites,Snack,Snack,Jamaica,False,False,False,Chocolate Banana Bites recipe,assets/image.avif,,not-included-see-readme
2306,REC-CAND-2306,Coconut Banana Bites,coconut banana bites,Snack,Snack,Brazil,False,False,False,Coconut Banana Bites recipe,assets/image.avif,,not-included-see-readme
2307,REC-CAND-2307,Berry Trail Mix,berry trail mix,Snack,Snack,France,False,False,False,Berry Trail Mix recipe,assets/image.avif,,not-included-see-readme
2308,REC-CAND-2308,Apple Cinnamon Trail Mix,apple cinnamon trail mix,Snack,Snack,Thailand,False,False,False,Apple Cinnamon Trail Mix recipe,assets/image.avif,,not-included-see-readme
2309,REC-CAND-2309,Berry Banana Bites,berry banana bites,Snack,Snack,Korea,False,False,False,Berry Banana Bites recipe,assets/image.avif,,not-included-see-readme
2310,REC-CAND-2310,Chocolate Protein Balls,chocolate protein balls,Snack,Snack,Uzbekistan,True,False,False,Chocolate Protein Balls recipe,assets/image.avif,,not-included-see-readme
2311,REC-CAND-2311,Ethiopian Atakilt Wat,ethiopian atakilt wat,Side,Lunch,Lebanon,True,False,False,Ethiopian Atakilt Wat recipe,assets/image.avif,,not-included-see-readme
2312,REC-CAND-2312,Moroccan Carrot Salad,moroccan carrot salad,Side,Dinner,Morocco,True,False,False,Moroccan Carrot Salad recipe,assets/image.avif,,not-included-see-readme
2313,REC-CAND-2313,Garlic Cucumber Salad,garlic cucumber salad,Side,Dinner,Korea,False,False,False,Garlic Cucumber Salad recipe,assets/image.avif,,not-included-see-readme
2314,REC-CAND-2314,Mediterranean Vegetable Medley,mediterranean vegetable medley,Side,Lunch,United States,False,False,False,Mediterranean Vegetable Medley recipe,assets/image.avif,,not-included-see-readme
2315,REC-CAND-2315,Roasted Tomato Salad,roasted tomato salad,Side,Lunch,Spain,False,False,False,Roasted Tomato Salad recipe,assets/image.avif,,not-included-see-readme
2316,REC-CAND-2316,Cajun Slaw,cajun slaw,Side,Dinner,Italy,False,False,False,Cajun Slaw recipe,assets/image.avif,,not-included-see-readme
2317,REC-CAND-2317,Greek Vegetable Medley,greek vegetable medley,Side,Dinner,Japan,False,False,False,Greek Vegetable Medley recipe,assets/image.avif,,not-included-see-readme
2318,REC-CAND-2318,Cajun Vegetable Medley,cajun vegetable medley,Side,Lunch,Italy,False,False,False,Cajun Vegetable Medley recipe,assets/image.avif,,not-included-see-readme
2319,REC-CAND-2319,Asian Slaw,asian slaw,Side,Lunch,Peru,False,False,False,Asian Slaw recipe,assets/image.avif,,not-included-see-readme
2320,REC-CAND-2320,Spicy Couscous Salad,spicy couscous salad,Side,Lunch,Thailand,False,False,False,Spicy Couscous Salad recipe,assets/image.avif,,not-included-see-readme
2321,REC-CAND-2321,Spicy Potatoes,spicy potatoes,Side,Dinner,Thailand,False,False,False,Spicy Potatoes recipe,assets/image.avif,,not-included-see-readme
2322,REC-CAND-2322,Roasted Corn Salsa,roasted corn salsa,Side,Lunch,Japan,False,False,False,Roasted Corn Salsa recipe,assets/image.avif,,not-included-see-readme
2323,REC-CAND-2323,Lemon Tomato Salad,lemon tomato salad,Side,Lunch,Philippines,False,False,False,Lemon Tomato Salad recipe,assets/image.avif,,not-included-see-readme
2324,REC-CAND-2324,Cajun Rice,cajun rice,Side,Lunch,Brazil,False,False,False,Cajun Rice recipe,assets/image.avif,,not-included-see-readme
2325,REC-CAND-2325,Mexican Bean Salad,mexican bean salad,Side,Dinner,India,False,False,False,Mexican Bean Salad recipe,assets/image.avif,,not-included-see-readme
2326,REC-CAND-2326,Roasted Couscous Salad,roasted couscous salad,Side,Dinner,Afghanistan,True,False,False,Roasted Couscous Salad recipe,assets/image.avif,,not-included-see-readme
2327,REC-CAND-2327,Roasted Rice,roasted rice,Side,Lunch,Mexico,False,False,False,Roasted Rice recipe,assets/image.avif,,not-included-see-readme
2328,REC-CAND-2328,Lemon Rice,lemon rice,Side,Lunch,Brazil,False,False,False,Lemon Rice recipe,assets/image.avif,,not-included-see-readme
2329,REC-CAND-2329,Greek Slaw,greek slaw,Side,Lunch,Peru,False,False,False,Greek Slaw recipe,assets/image.avif,,not-included-see-readme
2330,REC-CAND-2330,Roasted Potatoes,roasted potatoes,Side,Lunch,United States,False,False,False,Roasted Potatoes recipe,assets/image.avif,,not-included-see-readme
2331,REC-CAND-2331,Asian Rice,asian rice,Side,Lunch,France,False,False,False,Asian Rice recipe,assets/image.avif,,not-included-see-readme
2332,REC-CAND-2332,Roasted Carrots,roasted carrots,Side,Lunch,India,False,False,False,Roasted Carrots recipe,assets/image.avif,,not-included-see-readme
2333,REC-CAND-2333,Herbed Green Beans,herbed green beans,Side,Lunch,China,False,False,False,Herbed Green Beans recipe,assets/image.avif,,not-included-see-readme
2334,REC-CAND-2334,Spicy Green Beans,spicy green beans,Side,Lunch,China,False,False,False,Spicy Green Beans recipe,assets/image.avif,,not-included-see-readme
2335,REC-CAND-2335,Garlic Quinoa Pilaf,garlic quinoa pilaf,Side,Dinner,Greece,False,False,False,Garlic Quinoa Pilaf recipe,assets/image.avif,,not-included-see-readme
2336,REC-CAND-2336,Spicy Broccoli,spicy broccoli,Side,Lunch,Japan,False,False,False,Spicy Broccoli recipe,assets/image.avif,,not-included-see-readme
2337,REC-CAND-2337,Asian Bean Salad,asian bean salad,Side,Lunch,China,False,False,False,Asian Bean Salad recipe,assets/image.avif,,not-included-see-readme
2338,REC-CAND-2338,Mexican Rice,mexican rice,Side,Lunch,China,False,False,False,Mexican Rice recipe,assets/image.avif,,not-included-see-readme
2339,REC-CAND-2339,Spicy Carrots,spicy carrots,Side,Dinner,Spain,False,False,False,Spicy Carrots recipe,assets/image.avif,,not-included-see-readme
2340,REC-CAND-2340,Greek Rice,greek rice,Side,Dinner,Jamaica,False,False,False,Greek Rice recipe,assets/image.avif,,not-included-see-readme
2341,REC-CAND-2341,Mediterranean Slaw,mediterranean slaw,Side,Lunch,Korea,False,False,False,Mediterranean Slaw recipe,assets/image.avif,,not-included-see-readme
2342,REC-CAND-2342,Cajun Bean Salad,cajun bean salad,Side,Dinner,Japan,False,False,False,Cajun Bean Salad recipe,assets/image.avif,,not-included-see-readme
2343,REC-CAND-2343,Asian Vegetable Medley,asian vegetable medley,Side,Lunch,Italy,False,False,False,Asian Vegetable Medley recipe,assets/image.avif,,not-included-see-readme
2344,REC-CAND-2344,Mediterranean Rice,mediterranean rice,Side,Lunch,Philippines,False,False,False,Mediterranean Rice recipe,assets/image.avif,,not-included-see-readme
2345,REC-CAND-2345,Garlic Couscous Salad,garlic couscous salad,Side,Dinner,India,False,False,False,Garlic Couscous Salad recipe,assets/image.avif,,not-included-see-readme
2346,REC-CAND-2346,Mexican Slaw,mexican slaw,Side,Dinner,India,False,False,False,Mexican Slaw recipe,assets/image.avif,,not-included-see-readme
2347,REC-CAND-2347,Lemon Cucumber Salad,lemon cucumber salad,Side,Dinner,Philippines,False,False,False,Lemon Cucumber Salad recipe,assets/image.avif,,not-included-see-readme
2348,REC-CAND-2348,Lemon Couscous Salad,lemon couscous salad,Side,Dinner,Jamaica,False,False,False,Lemon Couscous Salad recipe,assets/image.avif,,not-included-see-readme
2349,REC-CAND-2349,Herbed Quinoa Pilaf,herbed quinoa pilaf,Side,Lunch,United States,False,False,False,Herbed Quinoa Pilaf recipe,assets/image.avif,,not-included-see-readme
2350,REC-CAND-2350,Spicy Rice,spicy rice,Side,Dinner,India,False,False,False,Spicy Rice recipe,assets/image.avif,,not-included-see-readme
2351,REC-CAND-2351,Herbed Corn Salsa,herbed corn salsa,Side,Lunch,China,False,False,False,Herbed Corn Salsa recipe,assets/image.avif,,not-included-see-readme
2352,REC-CAND-2352,Roasted Green Beans,roasted green beans,Side,Lunch,Philippines,False,False,False,Roasted Green Beans recipe,assets/image.avif,,not-included-see-readme
2353,REC-CAND-2353,Garlic Tomato Salad,garlic tomato salad,Side,Dinner,Philippines,False,False,False,Garlic Tomato Salad recipe,assets/image.avif,,not-included-see-readme
2354,REC-CAND-2354,Herbed Carrots,herbed carrots,Side,Dinner,Philippines,False,False,False,Herbed Carrots recipe,assets/image.avif,,not-included-see-readme
2355,REC-CAND-2355,Lemon Corn Salsa,lemon corn salsa,Side,Dinner,China,False,False,False,Lemon Corn Salsa recipe,assets/image.avif,,not-included-see-readme
2356,REC-CAND-2356,Herbed Cucumber Salad,herbed cucumber salad,Side,Lunch,Ethiopia,True,False,False,Herbed Cucumber Salad recipe,assets/image.avif,,not-included-see-readme
2357,REC-CAND-2357,Herbed Couscous Salad,herbed couscous salad,Side,Dinner,Korea,False,False,False,Herbed Couscous Salad recipe,assets/image.avif,,not-included-see-readme
2358,REC-CAND-2358,Garlic Broccoli,garlic broccoli,Side,Lunch,Jamaica,False,False,False,Garlic Broccoli recipe,assets/image.avif,,not-included-see-readme
2359,REC-CAND-2359,Spicy Quinoa Pilaf,spicy quinoa pilaf,Side,Dinner,Peru,False,False,False,Spicy Quinoa Pilaf recipe,assets/image.avif,,not-included-see-readme
2360,REC-CAND-2360,Herbed Potatoes,herbed potatoes,Side,Dinner,United States,False,False,False,Herbed Potatoes recipe,assets/image.avif,,not-included-see-readme
2361,REC-CAND-2361,Spicy Cucumber Salad,spicy cucumber salad,Side,Dinner,Georgia,True,False,False,Spicy Cucumber Salad recipe,assets/image.avif,,not-included-see-readme
2362,REC-CAND-2362,Roasted Broccoli,roasted broccoli,Side,Dinner,Jamaica,False,False,False,Roasted Broccoli recipe,assets/image.avif,,not-included-see-readme
2363,REC-CAND-2363,Greek Bean Salad,greek bean salad,Side,Lunch,Spain,False,False,False,Greek Bean Salad recipe,assets/image.avif,,not-included-see-readme
2364,REC-CAND-2364,Garlic Green Beans,garlic green beans,Side,Dinner,Jamaica,False,False,False,Garlic Green Beans recipe,assets/image.avif,,not-included-see-readme
2365,REC-CAND-2365,Lemon Broccoli,lemon broccoli,Side,Dinner,Greece,False,False,False,Lemon Broccoli recipe,assets/image.avif,,not-included-see-readme
2366,REC-CAND-2366,Garlic Corn Salsa,garlic corn salsa,Side,Lunch,Italy,False,False,False,Garlic Corn Salsa recipe,assets/image.avif,,not-included-see-readme
2367,REC-CAND-2367,Mexican Vegetable Medley,mexican vegetable medley,Side,Lunch,Mexico,False,False,False,Mexican Vegetable Medley recipe,assets/image.avif,,not-included-see-readme
2368,REC-CAND-2368,Mediterranean Bean Salad,mediterranean bean salad,Side,Lunch,Peru,False,False,False,Mediterranean Bean Salad recipe,assets/image.avif,,not-included-see-readme
2369,REC-CAND-2369,Roasted Cucumber Salad,roasted cucumber salad,Side,Lunch,Peru,False,False,False,Roasted Cucumber Salad recipe,assets/image.avif,,not-included-see-readme
2370,REC-CAND-2370,Lemon Quinoa Pilaf,lemon quinoa pilaf,Side,Dinner,Philippines,False,False,False,Lemon Quinoa Pilaf recipe,assets/image.avif,,not-included-see-readme
2371,REC-CAND-2371,Chermoula Roasted Vegetables,chermoula roasted vegetables,Meal Component,Dinner,Mongolia,True,False,False,Chermoula Roasted Vegetables recipe,assets/image.avif,,not-included-see-readme
2372,REC-CAND-2372,Zhug Chicken Strips,zhug chicken strips,Meal Component,Dinner,Armenia,True,False,False,Zhug Chicken Strips recipe,assets/image.avif,,not-included-see-readme
2373,REC-CAND-2373,Seasoned Steamed Quinoa,seasoned steamed quinoa,Meal Component,Dinner,Brazil,False,False,False,Seasoned Steamed Quinoa recipe,assets/image.avif,,not-included-see-readme
2374,REC-CAND-2374,Garlic Air Fryer Potatoes,garlic air fryer potatoes,Meal Component,Lunch,Mexico,False,False,False,Garlic Air Fryer Potatoes recipe,assets/image.avif,,not-included-see-readme
2375,REC-CAND-2375,Garlic Grilled Chicken Breast,garlic grilled chicken breast,Meal Component,Lunch,Brazil,False,False,False,Garlic Grilled Chicken Breast recipe,assets/image.avif,,not-included-see-readme
2376,REC-CAND-2376,Skillet Sweet Potato Cubes,skillet sweet potato cubes,Meal Component,Lunch,Japan,False,False,False,Skillet Sweet Potato Cubes recipe,assets/image.avif,,not-included-see-readme
2377,REC-CAND-2377,Skillet Chicken Thighs,skillet chicken thighs,Meal Component,Dinner,Korea,False,False,False,Skillet Chicken Thighs recipe,assets/image.avif,,not-included-see-readme
2378,REC-CAND-2378,Chipotle Jasmine Rice,chipotle jasmine rice,Meal Component,Lunch,Korea,False,False,False,Chipotle Jasmine Rice recipe,assets/image.avif,,not-included-see-readme
2379,REC-CAND-2379,Chipotle Shredded Chicken,chipotle shredded chicken,Meal Component,Dinner,Peru,False,False,False,Chipotle Shredded Chicken recipe,assets/image.avif,,not-included-see-readme
2380,REC-CAND-2380,Air Fryer Chicken Thighs,air fryer chicken thighs,Meal Component,Lunch,Italy,False,False,False,Air Fryer Chicken Thighs recipe,assets/image.avif,,not-included-see-readme
2381,REC-CAND-2381,Skillet Rice Pilaf,skillet rice pilaf,Meal Component,Dinner,Mexico,False,False,False,Skillet Rice Pilaf recipe,assets/image.avif,,not-included-see-readme
2382,REC-CAND-2382,Air Fryer Turkey Patties,air fryer turkey patties,Meal Component,Lunch,China,False,False,False,Air Fryer Turkey Patties recipe,assets/image.avif,,not-included-see-readme
2383,REC-CAND-2383,Baked Turkey Patties,baked turkey patties,Meal Component,Dinner,Senegal,True,False,False,Baked Turkey Patties recipe,assets/image.avif,,not-included-see-readme
2384,REC-CAND-2384,Seasoned Roasted Sweet Potatoes,seasoned roasted sweet potatoes,Meal Component,Dinner,Jamaica,False,False,False,Seasoned Roasted Sweet Potatoes recipe,assets/image.avif,,not-included-see-readme
2385,REC-CAND-2385,Air Fryer Tofu Strips,air fryer tofu strips,Meal Component,Dinner,Egypt,True,False,False,Air Fryer Tofu Strips recipe,assets/image.avif,,not-included-see-readme
2386,REC-CAND-2386,Baked Chicken Thighs,baked chicken thighs,Meal Component,Lunch,Korea,False,False,False,Baked Chicken Thighs recipe,assets/image.avif,,not-included-see-readme
2387,REC-CAND-2387,Roasted Chicken Thighs,roasted chicken thighs,Meal Component,Lunch,Thailand,False,False,False,Roasted Chicken Thighs recipe,assets/image.avif,,not-included-see-readme
2388,REC-CAND-2388,Chipotle Ground Turkey,chipotle ground turkey,Meal Component,Dinner,Mexico,False,False,False,Chipotle Ground Turkey recipe,assets/image.avif,,not-included-see-readme
2389,REC-CAND-2389,Air Fryer Sweet Potato Cubes,air fryer sweet potato cubes,Meal Component,Lunch,India,False,False,False,Air Fryer Sweet Potato Cubes recipe,assets/image.avif,,not-included-see-readme
2390,REC-CAND-2390,Roasted Turkey Patties,roasted turkey patties,Meal Component,Dinner,Mexico,False,False,False,Roasted Turkey Patties recipe,assets/image.avif,,not-included-see-readme
2391,REC-CAND-2391,Seasoned Ground Turkey,seasoned ground turkey,Meal Component,Lunch,Japan,False,False,False,Seasoned Ground Turkey recipe,assets/image.avif,,not-included-see-readme
2392,REC-CAND-2392,Lemon Pepper Grilled Chicken Breast,lemon pepper grilled chicken breast,Meal Component,Lunch,Italy,False,False,False,Lemon Pepper Grilled Chicken Breast recipe,assets/image.avif,,not-included-see-readme
2393,REC-CAND-2393,Baked Sweet Potato Cubes,baked sweet potato cubes,Meal Component,Dinner,Italy,False,False,False,Baked Sweet Potato Cubes recipe,assets/image.avif,,not-included-see-readme
2394,REC-CAND-2394,Lemon Pepper Baked Salmon Fillets,lemon pepper baked salmon fillets,Meal Component,Dinner,China,False,False,False,Lemon Pepper Baked Salmon Fillets recipe,assets/image.avif,,not-included-see-readme
2395,REC-CAND-2395,Meal Prep Ground Turkey,meal prep ground turkey,Meal Component,Dinner,Spain,False,False,False,Meal Prep Ground Turkey recipe,assets/image.avif,,not-included-see-readme
2396,REC-CAND-2396,Garlic Baked Tofu Cubes,garlic baked tofu cubes,Meal Component,Dinner,Philippines,False,False,False,Garlic Baked Tofu Cubes recipe,assets/image.avif,,not-included-see-readme
2397,REC-CAND-2397,Skillet Turkey Patties,skillet turkey patties,Meal Component,Lunch,Korea,False,False,False,Skillet Turkey Patties recipe,assets/image.avif,,not-included-see-readme
2398,REC-CAND-2398,Chipotle Baked Salmon Fillets,chipotle baked salmon fillets,Meal Component,Dinner,Philippines,False,False,False,Chipotle Baked Salmon Fillets recipe,assets/image.avif,,not-included-see-readme
2399,REC-CAND-2399,Seasoned Grilled Chicken Breast,seasoned grilled chicken breast,Meal Component,Dinner,Philippines,False,False,False,Seasoned Grilled Chicken Breast recipe,assets/image.avif,,not-included-see-readme
2400,REC-CAND-2400,Baked Tofu Strips,baked tofu strips,Meal Component,Dinner,United States,False,False,False,Baked Tofu Strips recipe,assets/image.avif,,not-included-see-readme
2401,REC-CAND-2401,Chipotle Steamed Quinoa,chipotle steamed quinoa,Meal Component,Lunch,Jamaica,False,False,False,Chipotle Steamed Quinoa recipe,assets/image.avif,,not-included-see-readme
2402,REC-CAND-2402,Baked Rice Pilaf,baked rice pilaf,Meal Component,Lunch,Armenia,True,False,False,Baked Rice Pilaf recipe,assets/image.avif,,not-included-see-readme
2403,REC-CAND-2403,Roasted Rice Pilaf,roasted rice pilaf,Meal Component,Lunch,Romania,True,False,False,Roasted Rice Pilaf recipe,assets/image.avif,,not-included-see-readme
